,Category_Link,Article_Title,Article_Title_Link
1427,https://gov.optimism.io/c/archived-old-missions/63?page=4,[GF: Phase 0 Proposal] Gelato🍦,https://gov.optimism.io/t/gf-phase-0-proposal-gelato/873
1428,https://gov.optimism.io/c/archived-old-missions/63?page=4,[GF: Phase 0 Proposal] Clipper,https://gov.optimism.io/t/gf-phase-0-proposal-clipper/1322
1429,https://gov.optimism.io/c/archived-old-missions/63?page=4,[GF: Phase 0 Proposal] Celer Network,https://gov.optimism.io/t/gf-phase-0-proposal-celer-network/1749
1430,https://gov.optimism.io/c/archived-old-missions/63?page=4,[GF: Phase 0 Proposal] 0x (Zeroex),https://gov.optimism.io/t/gf-phase-0-proposal-0x-zeroex/1299
1431,https://gov.optimism.io/c/archived-old-missions/63?page=4,[DRAFT] [GF: Phase 1] zeroDAO,https://gov.optimism.io/t/draft-gf-phase-1-zerodao/2981
1432,https://gov.optimism.io/c/archived-old-missions/63?page=4,[DRAFT][GF: Phase 1 Proposal] Lido,https://gov.optimism.io/t/draft-gf-phase-1-proposal-lido/2752
1433,https://gov.optimism.io/c/archived-old-missions/63?page=4,[DRAFT] [GF: Phase 1 Proposal] Sonne Finance,https://gov.optimism.io/t/draft-gf-phase-1-proposal-sonne-finance/3672
1434,https://gov.optimism.io/c/archived-old-missions/63?page=4,[DRAFT] [GF: Phase 1] Liquity,https://gov.optimism.io/t/draft-gf-phase-1-liquity/2893
1435,https://gov.optimism.io/c/archived-old-missions/63?page=4,[DRAFT] [GF: Phase 1 Proposal] Resonate (Post-Launch Resubmission) [ARCHIVED ORIGINAL],https://gov.optimism.io/t/draft-gf-phase-1-proposal-resonate-post-launch-resubmission-archived-original/4192
1436,https://gov.optimism.io/c/archived-old-missions/63?page=4,NFT & Gaming Committee A: Season 2 Recommendations,https://gov.optimism.io/t/nft-gaming-committee-a-season-2-recommendations/3535
1437,https://gov.optimism.io/c/archived-old-missions/63?page=4,[REVIEW] [GF: Phase 1 Proposal] Symphony Finance,https://gov.optimism.io/t/review-gf-phase-1-proposal-symphony-finance/3694
1438,https://gov.optimism.io/c/archived-old-missions/63?page=4,[DRAFT]GF: Phase 1 Proposal - Community Health insights,https://gov.optimism.io/t/draft-gf-phase-1-proposal-community-health-insights/3866
1439,https://gov.optimism.io/c/archived-old-missions/63?page=4,[DRAFT] [GF: Phase 1 Proposal] Optimistic Funding ❤️,https://gov.optimism.io/t/draft-gf-phase-1-proposal-optimistic-funding/4045
1440,https://gov.optimism.io/c/archived-old-missions/63?page=4,[DRAFT] [GF: Phase 1] Kevlar,https://gov.optimism.io/t/draft-gf-phase-1-kevlar/4050
1441,https://gov.optimism.io/c/archived-old-missions/63?page=4,[READY] [GF: Phase 1] KyberSwap,https://gov.optimism.io/t/ready-gf-phase-1-kyberswap/3302
1442,https://gov.optimism.io/c/archived-old-missions/63?page=4,[DRAFT] [GF: Phase 1 Proposal] Pocket Network,https://gov.optimism.io/t/draft-gf-phase-1-proposal-pocket-network/3780
1443,https://gov.optimism.io/c/archived-old-missions/63?page=4,[Review] [GF: Phase 1] Pink Paper: Decentralized Publishing Platform,https://gov.optimism.io/t/review-gf-phase-1-pink-paper-decentralized-publishing-platform/3275
1444,https://gov.optimism.io/c/archived-old-missions/63?page=4,[READY] [GF: Phase 1 Proposal] ParaSwap,https://gov.optimism.io/t/ready-gf-phase-1-proposal-paraswap/2228
1445,https://gov.optimism.io/c/archived-old-missions/63?page=4,[READY][GF: Phase 1 Proposal] Velodrome Finance,https://gov.optimism.io/t/ready-gf-phase-1-proposal-velodrome-finance/3736
1446,https://gov.optimism.io/c/archived-old-missions/63?page=4,[REVIEW] [GF: Phase 1] Mochi,https://gov.optimism.io/t/review-gf-phase-1-mochi/3427
1447,https://gov.optimism.io/c/archived-old-missions/63?page=4,[DRAFT] [GF: Phase 1 Proposal] Ambire Wallet,https://gov.optimism.io/t/draft-gf-phase-1-proposal-ambire-wallet/3806
1448,https://gov.optimism.io/c/archived-old-missions/63?page=4,[REVIEW] [GF: Phase 1 Proposal] Agora,https://gov.optimism.io/t/review-gf-phase-1-proposal-agora/3752
1449,https://gov.optimism.io/c/archived-old-missions/63?page=4,[REVIEW] [GF: Phase 1 Proposal] DefiLlama,https://gov.optimism.io/t/review-gf-phase-1-proposal-defillama/3562
1450,https://gov.optimism.io/c/archived-old-missions/63?page=4,[Ready] [GF: Phase 1 Proposal] Messari,https://gov.optimism.io/t/ready-gf-phase-1-proposal-messari/3739
1451,https://gov.optimism.io/c/archived-old-missions/63?page=4,[Review] [GF: Phase 1 Proposal Cycle 8] EthernautDAO,https://gov.optimism.io/t/review-gf-phase-1-proposal-cycle-8-ethernautdao/3800
1452,https://gov.optimism.io/c/archived-old-missions/63?page=4,[REVIEW] [GF: Phase 1 Proposal] Socket,https://gov.optimism.io/t/review-gf-phase-1-proposal-socket/3647
1453,https://gov.optimism.io/c/archived-old-missions/63?page=4,[REVIEW] [GF: Phase 1 Proposal] Overnight.fi V2,https://gov.optimism.io/t/review-gf-phase-1-proposal-overnight-fi-v2/3772
1454,https://gov.optimism.io/c/archived-old-missions/63?page=5,[REVIEW] [GF: Phase 1] InsureDAO,https://gov.optimism.io/t/review-gf-phase-1-insuredao/3584
1455,https://gov.optimism.io/c/archived-old-missions/63?page=5,[REVIEW][GF: Phase 1 Proposal] Angle Protocol,https://gov.optimism.io/t/review-gf-phase-1-proposal-angle-protocol/2552
1456,https://gov.optimism.io/c/archived-old-missions/63?page=5,[REVIEW] [GF: Phase1] Homora V2 x Ironbank on Optimism,https://gov.optimism.io/t/review-gf-phase1-homora-v2-x-ironbank-on-optimism/3425
1457,https://gov.optimism.io/c/archived-old-missions/63?page=5,[DRAFT] [GF: Phase 1 Proposal] Arrakis Finance,https://gov.optimism.io/t/draft-gf-phase-1-proposal-arrakis-finance/3805
1458,https://gov.optimism.io/c/archived-old-missions/63?page=5,[READY] [GF: Phase 1 Cycle 8 Proposal] Alchemix,https://gov.optimism.io/t/ready-gf-phase-1-cycle-8-proposal-alchemix/3764
1459,https://gov.optimism.io/c/archived-old-missions/63?page=5,[Draft] [GF: Phase 1 Proposal Cycle 8] Optimism Merch Shop,https://gov.optimism.io/t/draft-gf-phase-1-proposal-cycle-8-optimism-merch-shop/3828
1460,https://gov.optimism.io/c/archived-old-missions/63?page=5,Tooling Committee: Season 2 Recommendations,https://gov.optimism.io/t/tooling-committee-season-2-recommendations/3551
1461,https://gov.optimism.io/c/archived-old-missions/63?page=5,[GF: Phase 0 Proposal] Layer2DAO,https://gov.optimism.io/t/gf-phase-0-proposal-layer2dao/1198
1462,https://gov.optimism.io/c/archived-old-missions/63?page=5,DeFi Committee A: Season 2 Recommendations,https://gov.optimism.io/t/defi-committee-a-season-2-recommendations/3522
1463,https://gov.optimism.io/c/archived-old-missions/63?page=5,[READY] [GF: Phase 1 Proposal] Socket,https://gov.optimism.io/t/ready-gf-phase-1-proposal-socket/3368
1464,https://gov.optimism.io/c/archived-old-missions/63?page=5,DeFi Committee C: Season 2 Recommendations,https://gov.optimism.io/t/defi-committee-c-season-2-recommendations/3437
1465,https://gov.optimism.io/c/archived-old-missions/63?page=5,[DRAFT] [GF: Phase 1 Proposal] DefiLlama Reports,https://gov.optimism.io/t/draft-gf-phase-1-proposal-defillama-reports/3848
1466,https://gov.optimism.io/c/archived-old-missions/63?page=5,[DRAFT][GF: Phase 1 Proposal] Galleon,https://gov.optimism.io/t/draft-gf-phase-1-proposal-galleon/2729
1467,https://gov.optimism.io/c/archived-old-missions/63?page=5,[DRAFT] [GF: Phase 1 Proposal] Apetimism Launchpad,https://gov.optimism.io/t/draft-gf-phase-1-proposal-apetimism-launchpad/3843
1468,https://gov.optimism.io/c/archived-old-missions/63?page=5,[Draft] [GF: Phase 1 Proposal] DAOhaus,https://gov.optimism.io/t/draft-gf-phase-1-proposal-daohaus/3581
1469,https://gov.optimism.io/c/archived-old-missions/63?page=5,[DRAFT] [GF: Phase 1] Rook Protocol,https://gov.optimism.io/t/draft-gf-phase-1-rook-protocol/2892
1470,https://gov.optimism.io/c/archived-old-missions/63?page=5,[DRAFT][GF: Phase 1 Proposal] Rebel,https://gov.optimism.io/t/draft-gf-phase-1-proposal-rebel/3602
1471,https://gov.optimism.io/c/archived-old-missions/63?page=5,[DRAFT][GF: Phase 1 Proposal] Hashflow,https://gov.optimism.io/t/draft-gf-phase-1-proposal-hashflow/2461
1472,https://gov.optimism.io/c/archived-old-missions/63?page=5,[REVIEW] [GF: Phase 1 Proposal] [Updated template] Safe,https://gov.optimism.io/t/review-gf-phase-1-proposal-updated-template-safe/3426
1473,https://gov.optimism.io/c/archived-old-missions/63?page=5,[Review] [GF: Phase 1 Proposal Cycle 7] Dope Wars,https://gov.optimism.io/t/review-gf-phase-1-proposal-cycle-7-dope-wars/3592
1474,https://gov.optimism.io/c/archived-old-missions/63?page=5,[READY] [GF: Phase 1 Proposal] Yearn,https://gov.optimism.io/t/ready-gf-phase-1-proposal-yearn/3509
1475,https://gov.optimism.io/c/archived-old-missions/63?page=5,[READY][GF: Phase 1 Proposal] Karma discourse forum plugin,https://gov.optimism.io/t/ready-gf-phase-1-proposal-karma-discourse-forum-plugin/3412
1476,https://gov.optimism.io/c/archived-old-missions/63?page=5,[READY][GF: Phase 1 Proposal] Karma Delegate dashboard,https://gov.optimism.io/t/ready-gf-phase-1-proposal-karma-delegate-dashboard/3411
1477,https://gov.optimism.io/c/archived-old-missions/63?page=5,[Review][GF Phase 1 Proposal] Optimism 🌈 Rainbow,https://gov.optimism.io/t/review-gf-phase-1-proposal-optimism-rainbow/3564
1478,https://gov.optimism.io/c/archived-old-missions/63?page=5,[READY] [GF: Phase 1 Proposal] Otterspace v2,https://gov.optimism.io/t/ready-gf-phase-1-proposal-otterspace-v2/3583
1479,https://gov.optimism.io/c/archived-old-missions/63?page=5,[REVIEW] [GF: PHASE 1 CYCLE 7 PROPOSAL] Alchemix,https://gov.optimism.io/t/review-gf-phase-1-cycle-7-proposal-alchemix/3475
1480,https://gov.optimism.io/c/archived-old-missions/63?page=5,"[REVIEW] [GF: Phase 1, Voting Cycle 7] Tarot",https://gov.optimism.io/t/review-gf-phase-1-voting-cycle-7-tarot/3567
1481,https://gov.optimism.io/c/archived-old-missions/63?page=5,[REVIEW] [GF: Phase 1 Proposal] Overnight.fi,https://gov.optimism.io/t/review-gf-phase-1-proposal-overnight-fi/3536
1482,https://gov.optimism.io/c/archived-old-missions/63?page=5,"[REVIEW] [GF: Phase 1, Voting Cycle 7] Overtime Markets",https://gov.optimism.io/t/review-gf-phase-1-voting-cycle-7-overtime-markets/3579
1483,https://gov.optimism.io/c/archived-old-missions/63?page=5,[Draft][GF: Phase 1 Proposal] Paparuda,https://gov.optimism.io/t/draft-gf-phase-1-proposal-paparuda/3677
1484,https://gov.optimism.io/c/archived-old-missions/63?page=6,[DRAFT] [GF: Phase 1 Proposal] Abracadabra Money - Cycle #8,https://gov.optimism.io/t/draft-gf-phase-1-proposal-abracadabra-money-cycle-8/2918
1485,https://gov.optimism.io/c/archived-old-missions/63?page=6,[DRAFT][GF: Phase 1 Proposal] Router Protocol,https://gov.optimism.io/t/draft-gf-phase-1-proposal-router-protocol/3655
1486,https://gov.optimism.io/c/archived-old-missions/63?page=6,[Review] [GF: Phase 1 Proposal Cycle 7] EthernautDAO,https://gov.optimism.io/t/review-gf-phase-1-proposal-cycle-7-ethernautdao/3500
1487,https://gov.optimism.io/c/archived-old-missions/63?page=6,"CRNFT ""Upwork'' for web 3.0",https://gov.optimism.io/t/crnft-upwork-for-web-3-0/3657
1488,https://gov.optimism.io/c/archived-old-missions/63?page=6,[DRAFT] [GF: Phase 1 Proposal] CashmereLabs,https://gov.optimism.io/t/draft-gf-phase-1-proposal-cashmerelabs/3600
1489,https://gov.optimism.io/c/archived-old-missions/63?page=6,[DRAFT] [GF: Phase 1 Proposal] iZUMi Finance,https://gov.optimism.io/t/draft-gf-phase-1-proposal-izumi-finance/3303
1490,https://gov.optimism.io/c/archived-old-missions/63?page=6,[REVIEW][GF: Phase 1 Proposal] DOMANI Protocol,https://gov.optimism.io/t/review-gf-phase-1-proposal-domani-protocol/3410
1491,https://gov.optimism.io/c/archived-old-missions/63?page=6,DeFi Shadow Committee: Season 2 Recommendations,https://gov.optimism.io/t/defi-shadow-committee-season-2-recommendations/3549
1492,https://gov.optimism.io/c/archived-old-missions/63?page=6,[DRAFT] [GF: Phase 1] Sushi - Part 2 (To be reviewed in April 2023),https://gov.optimism.io/t/draft-gf-phase-1-sushi-part-2-to-be-reviewed-in-april-2023/3553
1493,https://gov.optimism.io/c/archived-old-missions/63?page=6,[READY] [GF: Phase 1 Proposal] GYSR,https://gov.optimism.io/t/ready-gf-phase-1-proposal-gysr/2463
1494,https://gov.optimism.io/c/archived-old-missions/63?page=6,[Ready] [GF: Phase 1 Proposal] Resonate,https://gov.optimism.io/t/ready-gf-phase-1-proposal-resonate/3448
1495,https://gov.optimism.io/c/archived-old-missions/63?page=6,[DRAFT] [GF: Phase 1] Utopia Labs,https://gov.optimism.io/t/draft-gf-phase-1-utopia-labs/3468
1496,https://gov.optimism.io/c/archived-old-missions/63?page=6,[REVIEW][GF: Phase 1 Proposal V2] Prime Rating,https://gov.optimism.io/t/review-gf-phase-1-proposal-v2-prime-rating/3216
1497,https://gov.optimism.io/c/archived-old-missions/63?page=6,[DRAFT][GF: Phase 1 Proposal Cycle 7] GPUX,https://gov.optimism.io/t/draft-gf-phase-1-proposal-cycle-7-gpux/2725
1498,https://gov.optimism.io/c/archived-old-missions/63?page=6,[DRAFT] [GF: Phase 1 Proposal] InsureDAO,https://gov.optimism.io/t/draft-gf-phase-1-proposal-insuredao/3609
1499,https://gov.optimism.io/c/archived-old-missions/63?page=6,[DRAFT] [GF: Phase 1] nice2win,https://gov.optimism.io/t/draft-gf-phase-1-nice2win/3423
1500,https://gov.optimism.io/c/archived-old-missions/63?page=6,[Review] [GF: Phase 1] L2 Planet & Optimism TR,https://gov.optimism.io/t/review-gf-phase-1-l2-planet-optimism-tr/3012
1501,https://gov.optimism.io/c/archived-old-missions/63?page=6,[REVIEW] [GF: Phase 1] Interest Protocol Development/Deployment To Optimism,https://gov.optimism.io/t/review-gf-phase-1-interest-protocol-development-deployment-to-optimism/2951
1502,https://gov.optimism.io/c/archived-old-missions/63?page=6,[READY] [GF: Phase 1 Proposal] OptiChads NFT Project,https://gov.optimism.io/t/ready-gf-phase-1-proposal-optichads-nft-project/3430
1503,https://gov.optimism.io/c/archived-old-missions/63?page=6,[READY] [GF: Phase 1] Revert Finance Compoundor,https://gov.optimism.io/t/ready-gf-phase-1-revert-finance-compoundor/3242
1504,https://gov.optimism.io/c/archived-old-missions/63?page=6,[REVIEW] [GF: Phase 1 Proposal] Tarot,https://gov.optimism.io/t/review-gf-phase-1-proposal-tarot/3002
1505,https://gov.optimism.io/c/archived-old-missions/63?page=6,[READY] [GF: Phase 1 Proposal] Otterspace,https://gov.optimism.io/t/ready-gf-phase-1-proposal-otterspace/3445
1506,https://gov.optimism.io/c/archived-old-missions/63?page=6,[DRAFT] [GF: Phase 1 Proposal] Vesta Finance,https://gov.optimism.io/t/draft-gf-phase-1-proposal-vesta-finance/2886
1507,https://gov.optimism.io/c/archived-old-missions/63?page=6,[DRAFT] [GF: Phase 1 Proposal] Paçoca,https://gov.optimism.io/t/draft-gf-phase-1-proposal-pacoca/3514
1508,https://gov.optimism.io/c/archived-old-missions/63?page=6,[REVIEW] [GF: Phase 1 Proposal] GiveStation,https://gov.optimism.io/t/review-gf-phase-1-proposal-givestation/3496
1509,https://gov.optimism.io/c/archived-old-missions/63?page=6,[DRAFT] [GF: Phase 1] Scratch Crypto,https://gov.optimism.io/t/draft-gf-phase-1-scratch-crypto/3476
1510,https://gov.optimism.io/c/archived-old-missions/63?page=6,[DRAFT] [GF: Phase 1 Proposal] NukeVaults,https://gov.optimism.io/t/draft-gf-phase-1-proposal-nukevaults/3483
1511,https://gov.optimism.io/c/archived-old-missions/63?page=6,[REVIEW] [GF: Phase 1] Interest Protocol Post-Deployment,https://gov.optimism.io/t/review-gf-phase-1-interest-protocol-post-deployment/2968
1512,https://gov.optimism.io/c/archived-old-missions/63?page=6,[READY] [GF: Phase 1 Proposal] BarnBridge 2nd Swing,https://gov.optimism.io/t/ready-gf-phase-1-proposal-barnbridge-2nd-swing/3351
1513,https://gov.optimism.io/c/archived-old-missions/63?page=6,[REVIEW] [GF: Phase 1] NEX,https://gov.optimism.io/t/review-gf-phase-1-nex/3439
1514,https://gov.optimism.io/c/archived-old-missions/63?page=7,[DRAFT] [GF: PHASE 1 PROPOSAL] JustCause,https://gov.optimism.io/t/draft-gf-phase-1-proposal-justcause/3501
1515,https://gov.optimism.io/c/archived-old-missions/63?page=7,[Draft] [GF: Phase 1] Open Meta Protocol,https://gov.optimism.io/t/draft-gf-phase-1-open-meta-protocol/2741
1516,https://gov.optimism.io/c/archived-old-missions/63?page=7,[DRAFT] [GF: Phase 1 Proposal] Scry Protocol - Permissionless High Scale Oracles,https://gov.optimism.io/t/draft-gf-phase-1-proposal-scry-protocol-permissionless-high-scale-oracles/2877
1517,https://gov.optimism.io/c/archived-old-missions/63?page=7,[DRAFT] [GF: Phase 1] Rebel - Creator & Community Platform,https://gov.optimism.io/t/draft-gf-phase-1-rebel-creator-community-platform/2861
